X,Y,Z,X,Y,Z,X,Y,Z
13391.211,3311112.641,242.997,13395.211,3311101.412,244.199,13399.154,3311106.58,244.037
13399.154,3311106.58,244.037,13395.211,3311101.412,244.199,13403.161,3311095.346,245.172
13387.261,3311107.479,243.159,13395.211,3311101.412,244.199,13391.211,3311112.641,242.997
13383.345,3311118.674,241.844,13387.261,3311107.479,243.159,13391.211,3311112.641,242.997
13379.326,3311113.564,242.052,13387.261,3311107.479,243.159,13383.345,3311118.674,241.844
13382.975,3311101.88,240.639,13382.839,3311101.652,240.905,13382.977,3311101.879,240.639
13375.748,3311116.452,241.512,13379.326,3311113.564,242.052,13379.892,3311121.459,241.252
13379.892,3311121.459,241.252,13379.326,3311113.564,242.052,13383.345,3311118.674,241.844
13384.273,3311119.853,241.874,13391.211,3311112.641,242.997,13392.122,3311113.833,243.027
13392.122,3311113.833,243.027,13391.211,3311112.641,242.997,13399.154,3311106.58,244.037
13383.345,3311118.674,241.844,13391.211,3311112.641,242.997,13384.273,3311119.853,241.874
13380.849,3311122.615,241.282,13383.345,3311118.674,241.844,13384.273,3311119.853,241.874
13379.892,3311121.459,241.252,13383.345,3311118.674,241.844,13380.849,3311122.615,241.282
13368.776,3311131.387,239.416,13371.629,3311119.947,240.878,13375.932,3311124.822,240.618
13375.932,3311124.822,240.618,13371.629,3311119.947,240.878,13375.748,3311116.452,241.512
13375.932,3311124.822,240.618,13375.748,3311116.452,241.512,13379.892,3311121.459,241.252
13363.077,3311139.301,238.245,13368.776,3311131.387,239.416,13369.817,3311132.467,239.446
13369.817,3311132.467,239.446,13368.776,3311131.387,239.416,13375.932,3311124.822,240.618
13361.983,3311138.275,238.215,13368.776,3311131.387,239.416,13363.077,3311139.301,238.245
13369.817,3311132.467,239.446,13375.932,3311124.822,240.618,13376.924,3311125.947,240.648
13376.924,3311125.947,240.648,13375.932,3311124.822,240.618,13379.892,3311121.459,241.252
13376.924,3311125.947,240.648,13379.892,3311121.459,241.252,13380.849,3311122.615,241.282
13356.688,3311146.464,237.043,13361.983,3311138.275,238.215,13363.077,3311139.301,238.245
13355.543,3311145.494,237.013,13361.983,3311138.275,238.215,13356.688,3311146.464,237.043
13363.515,3311139.712,237.945,13369.817,3311132.467,239.446,13370.234,3311132.899,239.146
13370.234,3311132.899,239.146,13369.817,3311132.467,239.446,13376.924,3311125.947,240.648
13363.077,3311139.301,238.245,13369.817,3311132.467,239.446,13363.515,3311139.712,237.945
13356.688,3311146.464,237.043,13363.077,3311139.301,238.245,13363.515,3311139.712,237.945
13370.234,3311132.899,239.146,13376.924,3311125.947,240.648,13377.321,3311126.396,240.348
13377.321,3311126.396,240.348,13376.924,3311125.947,240.648,13380.849,3311122.615,241.282
13363.515,3311139.712,237.945,13370.234,3311132.899,239.146,13370.442,3311133.115,239.446
13370.442,3311133.115,239.446,13370.234,3311132.899,239.146,13377.321,3311126.396,240.348
13357.145,3311146.853,236.743,13363.515,3311139.712,237.945,13363.734,3311139.917,238.245
13363.734,3311139.917,238.245,13363.515,3311139.712,237.945,13370.442,3311133.115,239.446
13356.688,3311146.464,237.043,13363.515,3311139.712,237.945,13357.145,3311146.853,236.743
13377.321,3311126.396,240.348,13380.849,3311122.615,241.282,13381.231,3311123.077,240.982
13381.231,3311123.077,240.982,13380.849,3311122.615,241.282,13384.273,3311119.853,241.874
13370.442,3311133.115,239.446,13377.321,3311126.396,240.348,13377.52,3311126.621,240.648
13377.52,3311126.621,240.648,13377.321,3311126.396,240.348,13381.231,3311123.077,240.982
13377.52,3311126.621,240.648,13381.231,3311123.077,240.982,13381.423,3311123.308,241.282
13381.423,3311123.308,241.282,13381.231,3311123.077,240.982,13384.644,3311120.324,241.574
13384.644,3311120.324,241.574,13381.231,3311123.077,240.982,13384.273,3311119.853,241.874
13371.911,3311134.351,241.366,13377.52,3311126.621,240.648,13378.175,3311127.364,241.638
13378.175,3311127.364,241.638,13377.52,3311126.621,240.648,13382.029,3311124.041,242.233
13382.029,3311124.041,242.233,13377.52,3311126.621,240.648,13381.423,3311123.308,241.282
13370.442,3311133.115,239.446,13377.52,3311126.621,240.648,13371.911,3311134.351,241.366
13365.31,3311141.119,240.035,13370.442,3311133.115,239.446,13371.911,3311134.351,241.366
13363.734,3311139.917,238.245,13370.442,3311133.115,239.446,13364.48,3311140.583,238.045
13364.48,3311140.583,238.045,13370.442,3311133.115,239.446,13364.854,3311140.916,239.045
13364.854,3311140.916,239.045,13370.442,3311133.115,239.446,13365.284,3311141.146,241.017
13365.284,3311141.146,241.017,13370.442,3311133.115,239.446,13365.31,3311141.119,240.035
13382.029,3311124.041,242.233,13381.423,3311123.308,241.282,13384.829,3311120.56,241.874
13384.829,3311120.56,241.874,13381.423,3311123.308,241.282,13384.644,3311120.324,241.574
13385.456,3311121.357,242.888,13382.029,3311124.041,242.233,13384.829,3311120.56,241.874
13384.644,3311120.324,241.574,13384.273,3311119.853,241.874,13392.122,3311113.833,243.027
13384.829,3311120.56,241.874,13384.644,3311120.324,241.574,13392.487,3311114.309,242.727
13392.487,3311114.309,242.727,13384.644,3311120.324,241.574,13392.122,3311113.833,243.027
13392.487,3311114.309,242.727,13392.122,3311113.833,243.027,13400.064,3311107.772,244.067
13400.064,3311107.772,244.067,13392.122,3311113.833,243.027,13399.154,3311106.58,244.037
13385.456,3311121.357,242.888,13384.829,3311120.56,241.874,13392.669,3311114.548,243.027
13392.669,3311114.548,243.027,13384.829,3311120.56,241.874,13392.487,3311114.309,242.727
13392.669,3311114.548,243.027,13392.487,3311114.309,242.727,13400.428,3311108.249,243.767
13400.428,3311108.249,243.767,13392.487,3311114.309,242.727,13400.064,3311107.772,244.067
13385.456,3311121.357,242.888,13392.669,3311114.548,243.027,13393.593,3311115.755,244.547
13393.593,3311115.755,244.547,13392.669,3311114.548,243.027,13401.854,3311110.503,246.435
13401.854,3311110.503,246.435,13392.669,3311114.548,243.027,13400.61,3311108.488,244.067
13400.61,3311108.488,244.067,13392.669,3311114.548,243.027,13400.428,3311108.249,243.767
13400.064,3311107.772,244.067,13399.154,3311106.58,244.037,13407.104,3311100.513,245.009
13407.104,3311100.513,245.009,13399.154,3311106.58,244.037,13403.161,3311095.346,245.172
13400.428,3311108.249,243.767,13400.064,3311107.772,244.067,13408.014,3311101.705,245.039
13408.014,3311101.705,245.039,13400.064,3311107.772,244.067,13407.104,3311100.513,245.009
13400.61,3311108.488,244.067,13400.428,3311108.249,243.767,13408.378,3311102.182,244.739
13408.378,3311102.182,244.739,13400.428,3311108.249,243.767,13408.014,3311101.705,245.039
13409.471,3311103.614,245.839,13409.774,3311104.011,247.839,13409.384,3311104.201,247.679
13404.84,3311106.422,245.808,13400.647,3311108.47,244.082,13400.61,3311108.488,244.067
13404.84,3311106.422,245.808,13400.61,3311108.488,244.067,13409.471,3311103.614,245.839
13404.84,3311106.422,245.808,13409.471,3311103.614,245.839,13409.384,3311104.201,247.679
13409.471,3311103.614,245.839,13400.61,3311108.488,244.067,13409.167,3311103.216,244.839
13409.167,3311103.216,244.839,13400.61,3311108.488,244.067,13408.56,3311102.421,245.039
13408.56,3311102.421,245.039,13400.61,3311108.488,244.067,13408.378,3311102.182,244.739
13346.16,3311137.535,237.439,13338.906,3311144.805,237.326,13345.619,3311137.077,238.148
13346.16,3311137.535,237.439,13345.619,3311137.077,238.148,13351.932,3311131.065,238.452
13344.31,3311149.073,236.071,13341.609,3311147.005,236.207,13350.585,3311141.288,237.273
13349.472,3311153.026,235.811,13350.585,3311141.288,237.273,13355.543,3311145.494,237.013
13344.31,3311149.073,236.071,13350.585,3311141.288,237.273,13349.472,3311153.026,235.811
13343.785,3311160.851,234.609,13344.31,3311149.073,236.071,13349.472,3311153.026,235.811
13338.431,3311157.162,234.869,13344.31,3311149.073,236.071,13343.785,3311160.851,234.609
13343.785,3311160.851,234.609,13349.472,3311153.026,235.811,13350.664,3311153.938,235.841
13350.664,3311153.938,235.841,13349.472,3311153.026,235.811,13355.543,3311145.494,237.013
13345.021,3311161.703,234.639,13343.785,3311160.851,234.609,13350.664,3311153.938,235.841
13350.664,3311153.938,235.841,13355.543,3311145.494,237.013,13356.688,3311146.464,237.043
13351.14,3311154.303,235.541,13356.688,3311146.464,237.043,13357.145,3311146.853,236.743
13350.664,3311153.938,235.841,13356.688,3311146.464,237.043,13351.14,3311154.303,235.541
13345.021,3311161.703,234.639,13350.664,3311153.938,235.841,13351.14,3311154.303,235.541
13345.762,3311162.214,234.639,13351.14,3311154.303,235.541,13351.378,3311154.485,235.841
13351.378,3311154.485,235.841,13351.14,3311154.303,235.541,13357.145,3311146.853,236.743
13345.021,3311161.703,234.639,13351.14,3311154.303,235.541,13345.515,3311162.043,234.339
13345.515,3311162.043,234.339,13351.14,3311154.303,235.541,13345.762,3311162.214,234.639
13339.773,3311169.74,233.438,13345.021,3311161.703,234.639,13345.515,3311162.043,234.339
13351.378,3311154.485,235.841,13357.145,3311146.853,236.743,13357.374,3311147.047,237.043
13357.374,3311147.047,237.043,13357.145,3311146.853,236.743,13363.734,3311139.917,238.245
13345.762,3311162.214,234.639,13351.378,3311154.485,235.841,13352.173,3311155.093,235.641
13352.173,3311155.093,235.641,13351.378,3311154.485,235.841,13357.374,3311147.047,237.043
13340.539,3311170.213,233.438,13345.762,3311162.214,234.639,13346.586,3311162.781,234.439
13346.586,3311162.781,234.439,13345.762,3311162.214,234.639,13352.173,3311155.093,235.641
13345.515,3311162.043,234.339,13345.762,3311162.214,234.639,13340.539,3311170.213,233.438
13339.773,3311169.74,233.438,13345.515,3311162.043,234.339,13340.284,3311170.056,233.138
13340.284,3311170.056,233.138,13345.515,3311162.043,234.339,13340.539,3311170.213,233.438
13346.998,3311163.065,235.439,13352.173,3311155.093,235.641,13352.57,3311155.397,236.641
13352.57,3311155.397,236.641,13352.173,3311155.093,235.641,13358.137,3311147.694,236.843
13358.137,3311147.694,236.843,13352.173,3311155.093,235.641,13357.374,3311147.047,237.043
13346.586,3311162.781,234.439,13352.173,3311155.093,235.641,13346.998,3311163.065,235.439
13358.137,3311147.694,236.843,13357.374,3311147.047,237.043,13363.734,3311139.917,238.245
13358.137,3311147.694,236.843,13363.734,3311139.917,238.245,13364.48,3311140.583,238.045
13352.57,3311155.397,236.641,13358.137,3311147.694,236.843,13358.519,3311148.017,237.843
13358.519,3311148.017,237.843,13358.137,3311147.694,236.843,13364.48,3311140.583,238.045
13358.519,3311148.017,237.843,13364.48,3311140.583,238.045,13364.854,3311140.916,239.045
13352.967,3311155.701,237.641,13358.519,3311148.017,237.843,13358.9,3311148.341,238.843
13358.9,3311148.341,238.843,13358.519,3311148.017,237.843,13364.854,3311140.916,239.045
13352.57,3311155.397,236.641,13358.519,3311148.017,237.843,13352.967,3311155.701,237.641
13347.41,3311163.349,236.439,13352.57,3311155.397,236.641,13352.967,3311155.701,237.641
13346.998,3311163.065,235.439,13352.57,3311155.397,236.641,13347.41,3311163.349,236.439
13347.822,3311163.633,237.439,13352.967,3311155.701,237.641,13353.364,3311156.006,238.641
13353.364,3311156.006,238.641,13352.967,3311155.701,237.641,13358.9,3311148.341,238.843
13347.41,3311163.349,236.439,13352.967,3311155.701,237.641,13347.822,3311163.633,237.439
13353.364,3311156.006,238.641,13358.9,3311148.341,238.843,13359.282,3311148.665,239.843
13359.282,3311148.665,239.843,13358.9,3311148.341,238.843,13365.194,3311141.286,240.038
13365.194,3311141.286,240.038,13358.9,3311148.341,238.843,13364.854,3311140.916,239.045
13365.194,3311141.286,240.038,13364.854,3311140.916,239.045,13365.221,3311141.244,240.029
13365.221,3311141.244,240.029,13364.854,3311140.916,239.045,13365.284,3311141.146,241.017
13359.082,3311148.912,240.802,13353.364,3311156.006,238.641,13359.282,3311148.665,239.843
13348.754,3311163.114,239.46,13348.233,3311163.917,238.439,13347.822,3311163.633,237.439
13347.822,3311163.633,237.439,13353.364,3311156.006,238.641,13351.123,3311159.462,239.553
13347.822,3311163.633,237.439,13351.123,3311159.462,239.553,13348.754,3311163.114,239.46
13359.082,3311148.912,240.802,13359.282,3311148.665,239.843,13359.296,3311148.676,240.831
13359.296,3311148.676,240.831,13359.282,3311148.665,239.843,13364.462,3311142.203,241.018
13364.462,3311142.203,241.018,13359.282,3311148.665,239.843,13365.194,3311141.286,240.038
13365.234,3311141.316,241.011,13359.296,3311148.676,240.831,13364.462,3311142.203,241.018
13334.934,3311178.03,232.236,13339.773,3311169.74,233.438,13340.284,3311170.056,233.138
13335.722,3311178.464,232.236,13340.539,3311170.213,233.438,13341.39,3311170.739,233.238
13341.39,3311170.739,233.238,13340.539,3311170.213,233.438,13346.586,3311162.781,234.439
13340.284,3311170.056,233.138,13340.539,3311170.213,233.438,13335.722,3311178.464,232.236
13334.934,3311178.03,232.236,13340.284,3311170.056,233.138,13335.459,3311178.319,231.936
13335.459,3311178.319,231.936,13340.284,3311170.056,233.138,13335.722,3311178.464,232.236
13341.39,3311170.739,233.238,13346.586,3311162.781,234.439,13346.998,3311163.065,235.439
13336.598,3311178.947,232.036,13341.39,3311170.739,233.238,13341.816,3311171.002,234.238
13341.816,3311171.002,234.238,13341.39,3311170.739,233.238,13346.998,3311163.065,235.439
13335.722,3311178.464,232.236,13341.39,3311170.739,233.238,13336.598,3311178.947,232.036
13341.816,3311171.002,234.238,13346.998,3311163.065,235.439,13347.41,3311163.349,236.439
13342.241,3311171.265,235.238,13347.41,3311163.349,236.439,13347.822,3311163.633,237.439
13341.816,3311171.002,234.238,13347.41,3311163.349,236.439,13342.241,3311171.265,235.238
13337.037,3311179.188,233.036,13341.816,3311171.002,234.238,13342.241,3311171.265,235.238
13336.598,3311178.947,232.036,13341.816,3311171.002,234.238,13337.037,3311179.188,233.036
13342.667,3311171.528,236.238,13347.822,3311163.633,237.439,13348.233,3311163.917,238.439
13342.241,3311171.265,235.238,13347.822,3311163.633,237.439,13342.667,3311171.528,236.238
13337.475,3311179.429,234.036,13342.241,3311171.265,235.238,13342.667,3311171.528,236.238
13337.037,3311179.188,233.036,13342.241,3311171.265,235.238,13337.475,3311179.429,234.036
13347.57,3311164.934,238.238,13348.233,3311163.917,238.439,13348.282,3311163.948,239.401
13348.282,3311163.948,239.401,13348.233,3311163.917,238.439,13348.754,3311163.114,239.46
13342.667,3311171.528,236.238,13348.233,3311163.917,238.439,13347.57,3311164.934,238.238
13342.667,3311171.528,236.238,13347.57,3311164.934,238.238,13343.092,3311171.791,237.238
13337.913,3311179.671,235.036,13342.667,3311171.528,236.238,13343.092,3311171.791,237.238
13337.475,3311179.429,234.036,13342.667,3311171.528,236.238,13337.913,3311179.671,235.036
13331.054,3311186.814,230.734,13334.934,3311178.03,232.236,13335.459,3311178.319,231.936
13329.166,3311185.894,231.004,13334.934,3311178.03,232.236,13330.514,3311186.551,231.034
13330.514,3311186.551,231.034,13334.934,3311178.03,232.236,13331.054,3311186.814,230.734
13331.324,3311186.945,231.034,13335.722,3311178.464,232.236,13336.598,3311178.947,232.036
13335.459,3311178.319,231.936,13335.722,3311178.464,232.236,13331.054,3311186.814,230.734
13331.054,3311186.814,230.734,13335.722,3311178.464,232.236,13331.324,3311186.945,231.034
13332.223,3311187.384,230.834,13336.598,3311178.947,232.036,13337.037,3311179.188,233.036
13331.324,3311186.945,231.034,13336.598,3311178.947,232.036,13332.223,3311187.384,230.834
13332.673,3311187.603,231.834,13337.037,3311179.188,233.036,13337.475,3311179.429,234.036
13332.223,3311187.384,230.834,13337.037,3311179.188,233.036,13332.673,3311187.603,231.834
13333.123,3311187.822,232.834,13337.475,3311179.429,234.036,13337.913,3311179.671,235.036
13332.673,3311187.603,231.834,13337.475,3311179.429,234.036,13333.123,3311187.822,232.834
13333.572,3311188.041,233.834,13337.913,3311179.671,235.036,13338.351,3311179.912,236.036
13338.351,3311179.912,236.036,13337.913,3311179.671,235.036,13343.092,3311171.791,237.238
13333.123,3311187.822,232.834,13337.913,3311179.671,235.036,13333.572,3311188.041,233.834
13338.351,3311179.912,236.036,13343.092,3311171.791,237.238,13338.789,3311180.153,237.036
13338.789,3311180.153,237.036,13343.092,3311171.791,237.238,13341.065,3311175.732,238.142
13334.022,3311188.26,234.834,13338.351,3311179.912,236.036,13338.789,3311180.153,237.036
13333.572,3311188.041,233.834,13338.351,3311179.912,236.036,13334.022,3311188.26,234.834
13336.65,3311183.791,237.048,13338.789,3311180.153,237.036,13339.172,3311180.364,237.745
13339.172,3311180.364,237.745,13338.789,3311180.153,237.036,13341.065,3311175.732,238.142
13335.144,3311186.352,236.352,13338.789,3311180.153,237.036,13336.65,3311183.791,237.048
13299.365,3311228.55,218.621,13301.213,3311218.39,221.023,13302.187,3311218.617,220.823
13302.187,3311218.617,220.823,13301.213,3311218.39,221.023,13304.541,3311208.563,223.225
13304.541,3311208.563,223.225,13301.213,3311218.39,221.023,13301.219,3311218.366,219.964
13299.877,3311223.1,219.986,13301.213,3311218.39,221.023,13299.365,3311228.55,218.621
13298.381,3311228.371,218.821,13299.877,3311223.1,219.986,13298.382,3311228.371,218.821
13298.382,3311228.371,218.821,13299.877,3311223.1,219.986,13299.365,3311228.55,218.621
13304.541,3311208.563,223.225,13301.219,3311218.366,219.964,13304.562,3311208.491,222.44
13304.541,3311208.563,223.225,13304.562,3311208.491,222.44,13310.874,3311199.736,229.026
13310.874,3311199.736,229.026,13304.562,3311208.491,222.44,13307.419,3311198.033,226.459
13302.187,3311218.617,220.823,13304.541,3311208.563,223.225,13305.503,3311208.838,223.025
13305.503,3311208.838,223.025,13304.541,3311208.563,223.225,13310.874,3311199.736,229.026
13298.381,3311228.374,218.82,13299.365,3311228.55,218.621,13300.478,3311239.261,216.255
13300.478,3311239.261,216.255,13299.365,3311228.55,218.621,13299.852,3311228.663,219.621
13299.852,3311228.663,219.621,13299.365,3311228.55,218.621,13302.187,3311218.617,220.823
13298.382,3311228.371,218.821,13299.365,3311228.55,218.621,13298.381,3311228.374,218.82
13299.852,3311228.663,219.621,13302.187,3311218.617,220.823,13302.672,3311218.743,221.823
13302.672,3311218.743,221.823,13302.187,3311218.617,220.823,13305.503,3311208.838,223.025
13312.921,3311189.617,231.17,13315.511,3311182.916,232.944,13313.831,3311189.863,230.228
13313.831,3311189.863,230.228,13315.511,3311182.916,232.944,13313.834,3311189.856,230.228
13310.874,3311199.736,229.026,13313.834,3311189.856,230.228,13314.107,3311189.981,229.928
13310.874,3311199.736,229.026,13314.107,3311189.981,229.928,13314.659,3311190.217,230.228
13313.831,3311189.863,230.228,13313.834,3311189.856,230.228,13313.037,3311192.513,229.906
13313.037,3311192.513,229.906,13313.834,3311189.856,230.228,13310.874,3311199.736,229.026
13312.921,3311189.617,231.17,13313.831,3311189.863,230.228,13313.037,3311192.513,229.906
13310.874,3311199.736,229.026,13307.419,3311198.033,226.459,13313.037,3311192.513,229.906
13307.57,3311209.432,227.825,13310.874,3311199.736,229.026,13312.282,3311200.255,228.996
13312.282,3311200.255,228.996,13310.874,3311199.736,229.026,13314.659,3311190.217,230.228
13305.503,3311208.838,223.025,13310.874,3311199.736,229.026,13305.984,3311208.975,224.025
13305.984,3311208.975,224.025,13310.874,3311199.736,229.026,13306.465,3311209.113,225.025
13306.465,3311209.113,225.025,13310.874,3311199.736,229.026,13306.946,3311209.25,226.025
13306.946,3311209.25,226.025,13310.874,3311199.736,229.026,13307.426,3311209.387,227.025
13307.426,3311209.387,227.025,13310.874,3311199.736,229.026,13307.57,3311209.432,227.825
13312.282,3311200.255,228.996,13314.659,3311190.217,230.228,13316.039,3311190.806,230.198
13312.282,3311200.255,228.996,13316.039,3311190.806,230.198,13319.167,3311192.141,230.062
13309.002,3311209.881,227.795,13312.282,3311200.255,228.996,13315.472,3311201.432,228.86
13315.472,3311201.432,228.86,13312.282,3311200.255,228.996,13319.167,3311192.141,230.062
13307.57,3311209.432,227.825,13312.282,3311200.255,228.996,13309.002,3311209.881,227.795
13315.472,3311201.432,228.86,13319.167,3311192.141,230.062,13321.573,3311203.683,228.6
13321.573,3311203.683,228.6,13319.167,3311192.141,230.062,13325.147,3311194.693,229.802
13325.147,3311194.693,229.802,13329.166,3311185.894,231.004,13330.514,3311186.551,231.034
13322.98,3311204.202,228.63,13325.147,3311194.693,229.802,13326.527,3311195.282,229.832
13326.527,3311195.282,229.832,13325.147,3311194.693,229.802,13330.514,3311186.551,231.034
13321.573,3311203.683,228.6,13325.147,3311194.693,229.802,13322.98,3311204.202,228.63
13327.079,3311195.518,229.532,13330.514,3311186.551,231.034,13331.054,3311186.814,230.734
13326.527,3311195.282,229.832,13330.514,3311186.551,231.034,13327.079,3311195.518,229.532
13327.079,3311195.518,229.532,13331.054,3311186.814,230.734,13331.324,3311186.945,231.034
13323.543,3311204.41,228.33,13327.079,3311195.518,229.532,13327.355,3311195.636,229.832
13327.355,3311195.636,229.832,13327.079,3311195.518,229.532,13331.324,3311186.945,231.034
13326.527,3311195.282,229.832,13327.079,3311195.518,229.532,13322.98,3311204.202,228.63
13322.98,3311204.202,228.63,13327.079,3311195.518,229.532,13323.543,3311204.41,228.33
13328.275,3311196.029,229.632,13331.324,3311186.945,231.034,13332.223,3311187.384,230.834
13327.355,3311195.636,229.832,13331.324,3311186.945,231.034,13328.275,3311196.029,229.632
13323.825,3311204.514,228.63,13327.355,3311195.636,229.832,13328.275,3311196.029,229.632
13323.543,3311204.41,228.33,13327.355,3311195.636,229.832,13323.825,3311204.514,228.63
13324.754,3311204.883,228.43,13328.275,3311196.029,229.632,13328.735,3311196.225,230.632
13328.735,3311196.225,230.632,13328.275,3311196.029,229.632,13332.223,3311187.384,230.834
13323.825,3311204.514,228.63,13328.275,3311196.029,229.632,13324.754,3311204.883,228.43
13328.735,3311196.225,230.632,13332.223,3311187.384,230.834,13332.673,3311187.603,231.834
13325.219,3311205.068,229.43,13328.735,3311196.225,230.632,13329.195,3311196.421,231.632
13329.195,3311196.421,231.632,13328.735,3311196.225,230.632,13332.673,3311187.603,231.834
13324.754,3311204.883,228.43,13328.735,3311196.225,230.632,13325.219,3311205.068,229.43
13329.195,3311196.421,231.632,13332.673,3311187.603,231.834,13333.123,3311187.822,232.834
13318.452,3311212.84,227.399,13321.573,3311203.683,228.6,13322.98,3311204.202,228.63
13315.472,3311201.432,228.86,13321.573,3311203.683,228.6,13318.452,3311212.84,227.399
13312.247,3311210.897,227.659,13315.472,3311201.432,228.86,13318.452,3311212.84,227.399
13309.002,3311209.881,227.795,13315.472,3311201.432,228.86,13312.247,3311210.897,227.659
13320.457,3311213.467,227.129,13322.98,3311204.202,228.63,13323.543,3311204.41,228.33
13318.452,3311212.84,227.399,13322.98,3311204.202,228.63,13319.884,3311213.288,227.429
13319.884,3311213.288,227.429,13322.98,3311204.202,228.63,13320.457,3311213.467,227.129
13320.457,3311213.467,227.129,13323.543,3311204.41,228.33,13323.825,3311204.514,228.63
13320.746,3311213.553,227.431,13323.825,3311204.514,228.63,13324.754,3311204.883,228.43
13320.457,3311213.467,227.129,13323.825,3311204.514,228.63,13320.743,3311213.557,227.429
13320.743,3311213.557,227.429,13323.825,3311204.514,228.63,13320.746,3311213.553,227.431
13320.75,3311213.547,227.435,13324.754,3311204.883,228.43,13325.219,3311205.068,229.43
13320.746,3311213.553,227.431,13324.754,3311204.883,228.43,13320.75,3311213.547,227.435
13325.684,3311205.253,230.43,13329.195,3311196.421,231.632,13329.655,3311196.618,232.632
13329.655,3311196.618,232.632,13329.195,3311196.421,231.632,13333.123,3311187.822,232.834
13325.219,3311205.068,229.43,13329.195,3311196.421,231.632,13325.684,3311205.253,230.43
13320.761,3311213.531,227.441,13325.219,3311205.068,229.43,13325.684,3311205.253,230.43
13320.75,3311213.547,227.435,13325.219,3311205.068,229.43,13320.761,3311213.531,227.441
13329.655,3311196.618,232.632,13333.123,3311187.822,232.834,13333.572,3311188.041,233.834
13334.022,3311188.26,234.834,13329.655,3311196.618,232.632,13333.572,3311188.041,233.834
13325.684,3311205.253,230.43,13329.655,3311196.618,232.632,13326.52,3311204.504,232.551
13325.684,3311205.253,230.43,13326.52,3311204.504,232.551,13326.171,3311205.38,231.438
13320.761,3311213.531,227.441,13325.684,3311205.253,230.43,13325.997,3311205.643,232.269
13325.997,3311205.643,232.269,13325.684,3311205.253,230.43,13326.136,3311205.433,232.398
13326.136,3311205.433,232.398,13325.684,3311205.253,230.43,13326.171,3311205.38,231.438
13303.156,3311218.868,222.823,13305.503,3311208.838,223.025,13305.984,3311208.975,224.025
13302.672,3311218.743,221.823,13305.503,3311208.838,223.025,13303.156,3311218.868,222.823
13303.64,3311218.993,223.823,13305.984,3311208.975,224.025,13306.465,3311209.113,225.025
13303.156,3311218.868,222.823,13305.984,3311208.975,224.025,13303.64,3311218.993,223.823
13300.826,3311228.89,221.621,13303.156,3311218.868,222.823,13303.64,3311218.993,223.823
13302.672,3311218.743,221.823,13303.156,3311218.868,222.823,13300.339,3311228.776,220.621
13300.339,3311228.776,220.621,13303.156,3311218.868,222.823,13300.826,3311228.89,221.621
13299.852,3311228.663,219.621,13302.672,3311218.743,221.823,13300.339,3311228.776,220.621
13301.313,3311229.003,222.621,13303.64,3311218.993,223.823,13304.125,3311219.119,224.823
13304.125,3311219.119,224.823,13303.64,3311218.993,223.823,13306.465,3311209.113,225.025
13300.826,3311228.89,221.621,13303.64,3311218.993,223.823,13301.313,3311229.003,222.621
13304.125,3311219.119,224.823,13306.465,3311209.113,225.025,13306.946,3311209.25,226.025
13301.8,3311229.116,223.621,13304.125,3311219.119,224.823,13304.609,3311219.244,225.823
13304.609,3311219.244,225.823,13304.125,3311219.119,224.823,13306.946,3311209.25,226.025
13301.313,3311229.003,222.621,13304.125,3311219.119,224.823,13301.8,3311229.116,223.621
13304.609,3311219.244,225.823,13306.946,3311209.25,226.025,13307.426,3311209.387,227.025
13304.754,3311219.282,226.623,13307.426,3311209.387,227.025,13307.57,3311209.432,227.825
13304.609,3311219.244,225.823,13307.426,3311209.387,227.025,13304.754,3311219.282,226.623
13302.435,3311229.26,225.421,13304.609,3311219.244,225.823,13304.754,3311219.282,226.623
13301.8,3311229.116,223.621,13304.609,3311219.244,225.823,13302.287,3311229.229,224.621
13302.287,3311229.229,224.621,13304.609,3311219.244,225.823,13302.435,3311229.26,225.421
13306.207,3311219.658,226.593,13307.57,3311209.432,227.825,13309.002,3311209.881,227.795
13304.754,3311219.282,226.623,13307.57,3311209.432,227.825,13306.207,3311219.658,226.593
13303.904,3311229.563,225.391,13304.754,3311219.282,226.623,13306.207,3311219.658,226.593
13302.435,3311229.26,225.421,13304.754,3311219.282,226.623,13303.904,3311229.563,225.391
13303.904,3311229.563,225.391,13306.207,3311219.658,226.593,13309.499,3311220.511,226.457
13309.499,3311220.511,226.457,13306.207,3311219.658,226.593,13309.002,3311209.881,227.795
13309.499,3311220.511,226.457,13309.002,3311209.881,227.795,13312.247,3311210.897,227.659
13309.499,3311220.511,226.457,13312.247,3311210.897,227.659,13315.794,3311222.141,226.197
13315.794,3311222.141,226.197,13312.247,3311210.897,227.659,13318.452,3311212.84,227.399
13307.235,3311230.25,225.255,13309.499,3311220.511,226.457,13315.794,3311222.141,226.197
13303.904,3311229.563,225.391,13309.499,3311220.511,226.457,13307.235,3311230.25,225.255
13317.246,3311222.517,226.227,13318.452,3311212.84,227.399,13319.884,3311213.288,227.429
13315.794,3311222.141,226.197,13318.452,3311212.84,227.399,13317.246,3311222.517,226.227
13300.478,3311239.261,216.255,13299.852,3311228.663,219.621,13300.339,3311228.776,220.621
13300.478,3311239.261,216.255,13300.339,3311228.776,220.621,13300.826,3311228.89,221.621
13300.478,3311239.261,216.255,13300.826,3311228.89,221.621,13301.313,3311229.003,222.621
13300.478,3311239.261,216.255,13301.313,3311229.003,222.621,13301.8,3311229.116,223.621
